measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,55,Slovenia,3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.12766509842576898,0.13831903791020467,0.11751879720798813
5,Prevalence,55,Slovenia,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.12714034072247488,0.13833989543327255,0.1171003850997808
5,Prevalence,55,Slovenia,3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.12676100999078185,0.13760369189403904,0.11681905275769391
5,Prevalence,55,Slovenia,3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.12640275028733816,0.13709296123032405,0.11638560363688047
5,Prevalence,55,Slovenia,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.12610997165962798,0.1366576379835461,0.11645150646253366
5,Prevalence,55,Slovenia,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.1259127917554028,0.1366547720472512,0.11589420171359605
5,Prevalence,55,Slovenia,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.12579333661782485,0.1360965410496923,0.11540499005065666
5,Prevalence,55,Slovenia,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.12579158530317863,0.13607643926990418,0.11582289932425291
5,Prevalence,55,Slovenia,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.12581217623286967,0.13623353870826244,0.11568907840086134
5,Prevalence,55,Slovenia,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.1258086884462429,0.13621920803191942,0.11607903057818904
5,Prevalence,55,Slovenia,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.12575581348509848,0.13651871354823913,0.11585037446547795
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.1323105896083303,0.1437813627663837,0.1212423489215408
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.1329009543564546,0.14440998740373437,0.12193281796702109
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.13357256595242217,0.1449310233368941,0.12274500731350678
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.13432246122731795,0.14559467743910787,0.12359135099549638
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.13510375306656353,0.14645615206382684,0.12423479908311047
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.13592583772927136,0.14763140750592085,0.12485661532740892
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.13684484952180884,0.14832250722897447,0.1259285217351588
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.13789354739060833,0.14953488213658536,0.12703679928453573
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.13890195377147938,0.15048207874043742,0.12808674520751814
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.13974871812111164,0.15150166100142695,0.12890565936471488
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2000,0.1403473928246673,0.15201358934127052,0.12924624566695433
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2001,0.14067348841014224,0.1518946778064197,0.1296739726337045
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,0.14087525366026887,0.152313307032228,0.13002968984424146
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2003,0.14089286356270658,0.15190553738970514,0.12997555496844443
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2004,0.1408260522440206,0.15216432339954336,0.12990218625154545
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2005,0.14063440612572942,0.1524933999255192,0.1295516978071459
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2006,0.14019801298941142,0.1518821260221793,0.1293256868553647
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2007,0.1394542119844441,0.15104059307048376,0.12842701393377579
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2008,0.13852180013115611,0.15011720549317775,0.12737536805824762
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.13767126682567854,0.14937469981291338,0.12653022602348274
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.13704106345831027,0.14860989660668503,0.1260143316210921
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.13656705963918778,0.14836643243190786,0.12540063566593337
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.13611147822957498,0.14764624336251556,0.12510185905054585
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.13567190604102158,0.14693076101764396,0.12474770726019294
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.13535752867087553,0.14673667371936375,0.1242830164254543
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.13509855300388318,0.14675475485804523,0.12392195354811746
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.1349433966094271,0.14601530359009185,0.12403507786098722
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.1348309472203362,0.1460012900222864,0.12388016717159554
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.13452610696171774,0.14558506749995398,0.12399290100551869
5,Prevalence,57,Belarus,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.13404858612214923,0.14557557336955818,0.12353723989511671
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.1314193706312898,0.14070511654407103,0.12208262198652124
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.13265851092093428,0.14224513217566057,0.12325055433953397
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.13388549804863062,0.14337597291380083,0.12440265418806902
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.13508078874660845,0.1442402887812466,0.125236313706827
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.13614568413524125,0.1455977335581298,0.12639640554758416
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.1370212773252326,0.14635790950149127,0.12707633722878897
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.13768232146638754,0.1473235477295458,0.12783543963236324
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.1381317742939049,0.14767314602126885,0.12818955634614984
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.13839125490451284,0.14788443519149347,0.1283581834660901
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.13860782455752882,0.14854626396930926,0.12897764932958158
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2000,0.13883650268586836,0.14874433569126597,0.12908047073224369
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2001,0.13892111246866704,0.14883912773402755,0.12948832865307075
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,0.13866182320142076,0.14794949142046035,0.12912771352341307
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2003,0.13815369336338304,0.14762486399661953,0.128910384047102
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2004,0.1374962550894528,0.14699281749993343,0.12827648457505075
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2005,0.1368518846634907,0.14611640140744817,0.12782596200119362
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2006,0.13635237870668016,0.1457156845821025,0.1272534553839577
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2007,0.13602138578230444,0.14517992142705974,0.1270430310018205
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2008,0.1357895067204522,0.1451795967016855,0.12669983178708236
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.13555024072149854,0.14510440860610074,0.12614305269234305
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.1351922337102897,0.14473799136520904,0.1257006538322161
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.13466100501275935,0.14400292363607492,0.1251489698333551
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.1340372404032509,0.14355025912043853,0.12451990501983409
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.13343463570443567,0.1428333472440182,0.12427927439976942
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.13296836012219448,0.14209752143098253,0.12361708559692146
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.13278344108063764,0.14203186685012506,0.12334092796895961
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.13293522186171616,0.1422129344945115,0.1235562855011519
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.13313489623244248,0.1425478992555351,0.12372942646703718
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.13334031052812537,0.14299288423607492,0.12411162765976104
5,Prevalence,63,Ukraine,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.13355644858322663,0.1429090006202433,0.12410365386970677
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.1905467362272632,0.2079009100262586,0.17599721285096429
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.19028888627160842,0.2061670842019117,0.17688132531373005
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.1899703788232143,0.2056539852997398,0.17709384934419345
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.18964841016667475,0.20486096282079783,0.17712030452181612
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.18925686762279942,0.20332517112316523,0.17700314431583727
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.18896543723536546,0.2033591549201372,0.1765677637723376
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.18825247229971162,0.2019577361271578,0.17661207628482445
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.18705353896801052,0.2000273803660479,0.1758578537867501
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.18584304933862483,0.19824933384172352,0.1748709004172333
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.18498081757483606,0.19705355189100338,0.17434429188445907
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2000,0.18480745155951525,0.1969341871504119,0.17413221278492963
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2001,0.18584978243620573,0.19699043417058099,0.17565502044935624
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,0.1880296811451305,0.1985006622065542,0.17827445272756692
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2003,0.19052659169522498,0.20048497712749222,0.18100800865717803
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2004,0.19263976293591525,0.20258639470125214,0.18327494802615435
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2005,0.19352640449833614,0.203420555001837,0.18400480031982408
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2006,0.193306137324437,0.20294566573662345,0.18390995851929573
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2007,0.192825878021205,0.20221702790444268,0.1835464728530302
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2008,0.19223736763407712,0.20195400994510682,0.18322910355820476
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.19156610791076992,0.2014602234379034,0.182071772897162
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.1910100859158146,0.2008960931713618,0.18112630621573597
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.19031972968688302,0.20039779397730798,0.18088529012183244
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.18947182514116848,0.20015491753758236,0.1796466962983877
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.18858275343366243,0.20043620947804475,0.17735386249054966
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.18777745499929419,0.20086247954129455,0.17565519518312675
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.18723559098523654,0.20172304799537624,0.1737945292239497
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.18675530888060135,0.20229500360272895,0.17323700927743838
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.18648283279358555,0.20252219347623004,0.1727173667997988
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.1870465340390075,0.20259336318056476,0.17364644364061016
5,Prevalence,71,Australia,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.18869154950685094,0.20434095086446138,0.17527300100204918
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.1402854090644837,0.15282791122841008,0.12881951319813573
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.14049379305041,0.15285638116382388,0.1292206707436105
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.14083090726264869,0.15302681353624792,0.12953428788284876
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.14127029762207804,0.15350872104963073,0.13010679621451188
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.14182981733403438,0.15411387329474854,0.13048919169031087
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.1424421303853535,0.15500035491284878,0.13077841183984037
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.1432334980366964,0.15577101033411042,0.13183352848933438
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.1443229062318199,0.15634712454793268,0.1331004806598588
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.14539504315654356,0.15713665937597598,0.13412195856889386
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.14629684309119073,0.1577747023239877,0.1350332367438607
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2000,0.14698887265374522,0.1586010733823279,0.13566562051431588
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2001,0.14732470762206087,0.15906529721324114,0.1357413385595588
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,0.14734032701363145,0.15909241004054311,0.13582103212449195
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2003,0.14717395105195089,0.15892478273921162,0.13582006789512435
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2004,0.14690397824989623,0.15915836030649572,0.13534924777669655
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2005,0.14678018424705266,0.15930512491387708,0.13558674179157146
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2006,0.14665968543231026,0.15925599226263956,0.13547397422965932
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2007,0.14645533017617765,0.1587565454972152,0.1347780597570437
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2008,0.14618888281360662,0.15809803106903908,0.13459439803086656
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.14595075929145218,0.15846957488018518,0.13412166767920866
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.14581449158198495,0.1584268893508479,0.13385408241339863
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.14557546074340016,0.1579211672580832,0.13395180135696327
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.14523679804559117,0.1570946659942747,0.1336717945759515
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.14489630259616226,0.15672280785053044,0.13338007428762577
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.14461934034501017,0.1569033024267636,0.13327917421622
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.14442274150030096,0.1564170570738378,0.13257067569119277
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.1443258973032035,0.15645625199749777,0.13312328441248844
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.1442617669043747,0.1567074864741548,0.13254191425783765
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.14407158683380109,0.15637458163949977,0.13263448610499634
5,Prevalence,60,Lithuania,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.14390611357539715,0.15637362420568157,0.13231945924079075
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.16135817305203456,0.17746291729512723,0.14787033193212043
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.1616005076036779,0.17731775661338398,0.14794334127576958
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.16155009278886798,0.17762657196287493,0.14790658827493558
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.16145310915986413,0.17687088875432966,0.14787871635603433
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.16114634167475797,0.17667254103016267,0.14756133230749652
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.16081313557871188,0.17579926913414703,0.14715614176135242
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.16065184832276538,0.1754579341894433,0.14713054937216283
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.16034737567316934,0.17523267871291828,0.14721313066563987
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.16008449641086023,0.17474159509788004,0.14665854888476484
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.15961041302811285,0.17406654421946993,0.1464576992660391
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2000,0.1592260170654696,0.17361605956934345,0.14609747183717642
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2001,0.1590768845861092,0.17357608235205146,0.14587865159247707
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,0.15890787609046747,0.17373088454722824,0.1456558862002038
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2003,0.15926085137838297,0.17408006960883854,0.1458951656424341
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2004,0.15932505762842095,0.1745851546885659,0.14568113069604388
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2005,0.15923002548503892,0.17387497212506076,0.14576575847337486
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2006,0.15920559253920152,0.1742305132272418,0.14579085425238064
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2007,0.1591797347428602,0.17390161886476607,0.1457314570862503
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2008,0.15894499972772183,0.173631666004852,0.14562688350976286
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.15868215917034006,0.1732295533040995,0.14537845793223245
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.15850437926893501,0.17372432557796627,0.14489485087945755
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.15849114675196876,0.17380194118060682,0.14514313517951866
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.15853035312032285,0.17368200642076254,0.14522414291576116
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.15871143978763144,0.17397366102764922,0.14583388897004787
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.1589602008789236,0.17458320214743103,0.1460727664394059
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.15908146056163608,0.17399101553026192,0.146056145080157
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.15913736746232957,0.1737803669551039,0.1461380981029154
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.15929219140671608,0.17404654260012367,0.14633752180225296
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.15970575365585243,0.17423380113697204,0.14657948535430967
5,Prevalence,74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.1601925315316957,0.17483498401083714,0.1472264014058049
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.12239649123553625,0.13416275878958359,0.11269173049683891
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.12227627993169914,0.13383464232283276,0.11251393624100335
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.12201895490760796,0.13326400789397483,0.11254059944808442
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.1217262186635385,0.13305702356065963,0.11197214573039796
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.12140732314112376,0.13277720947260738,0.11174753535649874
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.12113866696214619,0.13251983487426536,0.11143105969938365
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.1209523463819837,0.1326182538521875,0.11126252626160221
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.12090567889047633,0.1324866618568556,0.11112826625540193
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.12103686577780584,0.132352761875444,0.11117893966930065
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.12100463688456538,0.13243831231701395,0.11089216931832858
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2000,0.12078013530861959,0.13213966481126457,0.11079245863856847
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2001,0.12014099205601679,0.1314652015610846,0.11007626707929195
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,0.11884727059670505,0.1304061704385625,0.10886036276051315
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2003,0.11747118129096062,0.1289929840823911,0.10790593324981929
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2004,0.11635677977665995,0.12776980527032453,0.10674689043228121
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2005,0.1158497093822306,0.12736311956289564,0.1063406594122146
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2006,0.1156718269240801,0.12724866677816785,0.1061150697270993
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2007,0.11550583927319004,0.1271988128287536,0.10589918313408657
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2008,0.11528279253509519,0.12670746099825825,0.10550318588822286
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.11504944692002367,0.12656132244945173,0.10537690829248304
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.11481948942105014,0.12614705110296343,0.10518828509159275
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.11440392222406408,0.12571435682689175,0.1047173421730344
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.11382756565666118,0.12484513836799392,0.10427699049327009
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.1131293379928542,0.12440716091960434,0.10376397406200388
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.11241078594187093,0.1236557946257718,0.10304523260627879
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.11179864058181672,0.12261326081999058,0.10251725009282234
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.11141360060096044,0.12218227815559747,0.10224651922014243
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.11098790647926715,0.12168571126661154,0.10188462457956515
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.1104771715740443,0.12121248853305974,0.1013768068980977
5,Prevalence,69,Singapore,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.10996930526650787,0.12058794812301904,0.10087513994643943
5,Prevalence,78,Denmark,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.15423312382432425,0.16751418255597098,0.1419011526244864
5,Prevalence,78,Denmark,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.1536175915171516,0.1669700752631912,0.14162833274793257
5,Prevalence,78,Denmark,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.1529340781305271,0.16610905259205855,0.14095570060389445
5,Prevalence,78,Denmark,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.15216843624621976,0.16526446339949535,0.13980048743431633
